Return,Volume_Return,Day_Volatility,RSI_normalised,MACD_normalised
-0.001450000000000000,-0.5341760000000000,0.016354000000000000,-0.9141080000000000,0.10847700000000000
-0.045352000000000003,0.4540940000000000,0.04544400000000000,-1.7332580000000000,0.026495000000000001
-0.002750000000000000,-0.13841899999999999,0.03586200000000000,-0.8178410000000000,-0.04758600000000000
0.03248000000000000,-0.2406610000000000,0.018674000000000000,1.6362509999999999,-0.038213999999999998
0.008121000000000000,-0.13951000000000000,0.017912999999999998,0.43190899999999999,-0.016104000000000000
0.011629000000000000,-0.1196610000000000,0.015136999999999999,-0.006986000000000000,0.023764000000000000
-0.013686000000000000,0.10999800000000000,0.016733000000000001,-0.7655090000000000,0.02046500000000000
0.004738000000000000,-0.0734600000000000,0.023664000000000001,0.38886799999999999,0.02452800000000000
-0.006052000000000000,-0.14781600000000000,0.016108000000000001,-0.2840060000000000,0.010305999999999999
0.02347000000000000,0.18710399999999999,0.017420999999999999,0.5755310000000000,0.04804400000000000
-0.007146000000000000,-0.1826140000000000,0.0087950000000000,-0.09484500000000000,0.057231999999999998
0.0002460000000000000,-0.16777100000000000,0.009586000000000001,0.8794840000000000,0.060668000000000000
-0.01848000000000000,0.6439240000000001,0.015984000000000002,-1.4919119999999999,0.017718999999999999
0.014378999999999999,-0.48424499999999998,0.014023000000000001,-0.17245099999999999,0.012258000000000000
-0.010312000000000000,0.06769000000000000,0.019907000000000001,-0.2416290000000000,-0.018860999999999999
-0.022894999999999999,0.25328400000000001,0.031288999999999997,0.7325199999999999,-0.09699500000000000
-0.04866600000000000,0.5394580000000000,0.04892100000000000,-1.5261910000000001,-0.2639460000000000
-0.03445900000000000,0.03744700000000000,0.05536700000000000,-2.475867000000000,-0.4654830000000000
0.01573900000000000,-0.15246000000000001,0.03814900000000000,0.2857850000000000,-0.5900339999999999
-0.06760300000000000,0.4816680000000000,0.04657300000000000,-2.080027000000000,-0.8172900000000000
-0.0005850000000000000,0.28542400000000001,0.07754100000000000,0.34293699999999999,-0.9908020000000000
0.0890180000000000,-0.2225890000000000,0.07638800000000000,1.8722190000000001,-0.9425350000000000
-0.032274999999999998,-0.06636599999999999,0.061006999999999999,-0.4163920000000000,-0.9634880000000000
0.04534100000000000,-0.3767950000000000,0.03336100000000000,0.3786180000000000,-0.8794760000000000
-0.03297500000000000,-0.15571900000000000,0.027410000000000000,-0.3505820000000000,-0.8754330000000000
-0.01336900000000000,0.18715000000000001,0.032641000000000003,-0.17399899999999999,-0.8929440000000000
-0.08239500000000000,0.23727599999999999,0.05514400000000000,-0.8029450000000000,-1.0587650000000000
0.06954600000000000,-0.005086000000000000,0.05810200000000000,0.6975250000000000,-1.0472720000000000
-0.03534800000000000,-0.10989699999999999,0.03341900000000000,-0.24146999999999999,-1.0987570000000000
-0.1039780000000000,0.49300600000000000,0.08491799999999999,-0.7550800000000000,-1.31896400000000
0.11315699999999999,-0.12113500000000001,0.09260200000000000,1.4554480000000001,-1.2737769999999999
-0.13770800000000000,-0.13961299999999999,0.07582600000000000,-0.6586770000000000,-1.4756410000000000
0.04303100000000000,0.005050000000000000,0.07322300000000000,0.20750500000000000,-1.5467510000000000
-0.024784000000000000,-0.07635599999999999,0.05089800000000000,0.2942860000000000,-1.6314510000000000
-0.007692000000000000,-0.09928400000000000,0.04094300000000000,-0.0271220000000000,-1.6959979999999999
-0.06559000000000000,0.39041199999999998,0.09889700000000000,-1.083771000000000,-1.8387300000000000
-0.021472999999999999,-0.17633900000000000,0.06842500000000000,0.10022800000000000,-1.967058000000000
0.09560600000000000,-0.15801799999999999,0.05281700000000000,0.41278599999999999,-1.8926650000000000
-0.005524000000000000,0.05438600000000000,0.055263000000000000,0.21325600000000000,-1.8259120000000000
0.051284999999999997,-0.18594300000000000,0.04656900000000000,0.4784630000000000,-1.6668240000000001
-0.04228400000000000,-0.2105930000000000,0.03498300000000000,0.27803000000000000,-1.6010949999999999
0.02813800000000000,-0.1953590000000000,0.023734000000000002,-0.29093599999999997,-1.4859620000000000
-0.0020430000000000001,0.15939000000000000,0.040424000000000002,0.2696120000000000,-1.3860969999999999
-0.05405200000000000,-0.1114900000000000,0.03903500000000000,0.37512699999999999,-1.3885609999999999
0.01654900000000000,-0.06013400000000000,0.03312800000000000,-0.8665550000000000,-1.3504389999999999
-0.01447600000000000,-0.2449790000000000,0.027496000000000000,1.2225670000000000,-1.3332710000000001
0.08364000000000001,0.44076700000000002,0.050987999999999999,0.5115550000000000,-1.1621680000000001
-0.01165000000000000,0.005272000000000000,0.04779300000000000,0.16294700000000001,-1.0396270000000001
0.025271999999999999,-0.18337200000000001,0.022814000000000001,0.37842199999999998,-0.8893650000000000
0.007191000000000000,-0.042701999999999997,0.019840000000000000,0.8107870000000000,-0.7518470000000000
0.019438000000000000,-0.21120500000000000,0.028395000000000000,0.4929410000000000,-0.60270500000000
0.049269000000000000,0.3976020000000000,0.034916999999999997,-0.6174410000000000,-0.3869030000000000
-0.009169000000000000,-0.39659800000000001,0.01984200000000000,-0.027647000000000001,-0.23526200000000000
0.007915000000000000,0.1806680000000000,0.02020000000000000,-0.6207600000000000,-0.10175800000000000
-0.013662000000000001,0.3147570000000000,0.03505700000000000,0.46647100000000002,-0.02665600000000000
-0.02097500000000000,-0.5041490000000000,0.017291000000000001,-0.8506880000000000,-0.011906000000000000
-0.031398000000000002,0.33079900000000001,0.043101000000000000,-0.5077130000000000,-0.06327300000000000
0.028396999999999999,-0.43745299999999998,0.0204340000000000,1.4905999999999999,-0.05282700000000000
